

('16', '0'):13.841187477111816
('4', '1'):40.458465576171875
('9', '0'):75.95037841796875
('12', '1'):79.45501708984375
('11', '2'):83.40986633300781
('8', '0'):84.78451538085938
('10', '1'):96.83955383300781
('11', '1'):110.03433227539062
('14', '0'):124.43852233886719
('12', '0'):127.29205322265625
('4', '0'):158.3451690673828
('9', '1'):187.30455017089844
('11', '0'):318.2225341796875
('12', '2'):319.1325378417969
('9', '2'):5661.12353515625

('16', '0'):13.15017032623291
('4', '1'):44.930233001708984
('12', '1'):82.43589782714844
('9', '0'):89.43865966796875
('11', '2'):93.6778793334961
('8', '0'):100.03889465332031
('10', '1'):119.3330078125
('11', '1'):122.35210418701172
('14', '0'):144.8114013671875
('12', '0'):148.1720733642578
('4', '0'):187.70213317871094
('9', '1'):213.10488891601562
('12', '2'):369.73858642578125
('11', '0'):374.8519592285156
('9', '2'):5733.931640625

('16', '0'):11.386617660522461
('4', '1'):38.137516021728516
('12', '1'):64.17866516113281
('9', '0'):68.67520141601562
('11', '2'):75.56112670898438
('8', '0'):76.21341705322266
('10', '1'):87.8302993774414
('11', '1'):92.65760040283203
('12', '0'):111.4305648803711
('14', '0'):117.70592498779297
('4', '0'):144.71168518066406
('9', '1'):159.6018524169922
('12', '2'):290.8652648925781
('11', '0'):298.62890625
('9', '2'):5788.2802734375

('16', '0'):12.45021915435791
('4', '1'):39.5363883972168
('12', '1'):67.72030639648438
('9', '0'):70.29879760742188
('11', '2'):82.33922576904297
('8', '0'):85.97484588623047
('11', '1'):97.8222885131836
('10', '1'):98.9152603149414
('14', '0'):114.61542510986328
('12', '0'):115.77651977539062
('4', '0'):159.84024047851562
('9', '1'):178.40240478515625
('11', '0'):310.2981872558594
('12', '2'):321.1620178222656
('9', '2'):5858.0205078125

('16', '0'):11.67383098602295
('4', '1'):42.27558517456055
('12', '1'):63.63835906982422
('9', '0'):74.02999114990234
('8', '0'):81.92137908935547
('11', '2'):84.74861907958984
('11', '1'):95.15757751464844
('10', '1'):103.90800476074219
('12', '0'):111.03756713867188
('14', '0'):135.53851318359375
('4', '0'):163.8976593017578
('9', '1'):185.3149871826172
('11', '0'):317.2292785644531
('12', '2'):324.4789733886719
('9', '2'):5910.19677734375

('16', '0'):12.406864166259766
('4', '1'):49.47990036010742
('12', '1'):80.82360076904297
('9', '0'):90.71485900878906
('11', '2'):96.18045043945312
('8', '0'):96.34615325927734
('10', '1'):111.2840576171875
('11', '1'):122.79661560058594
('14', '0'):137.88040161132812
('12', '0'):140.557861328125
('4', '0'):209.45140075683594
('9', '1'):219.2646484375
('12', '2'):385.22650146484375
('11', '0'):395.89263916015625
('9', '2'):5982.6298828125

('16', '0'):13.244162559509277
('4', '1'):36.03055191040039
('12', '1'):70.7857666015625
('9', '0'):72.18409729003906
('8', '0'):80.56919860839844
('11', '2'):80.80059051513672
('10', '1'):99.28720092773438
('11', '1'):105.72268676757812
('12', '0'):122.07925415039062
('14', '0'):127.38102722167969
('4', '0'):144.09967041015625
('9', '1'):180.1436004638672
('11', '0'):286.8077392578125
('12', '2'):313.352783203125
('9', '2'):6053.72119140625

('16', '0'):11.043062210083008
('4', '1'):44.935455322265625
('12', '1'):69.0811767578125
('11', '2'):82.61463165283203
('9', '0'):82.90685272216797
('8', '0'):90.89643096923828
('10', '1'):98.18376922607422
('11', '1'):106.15576934814453
('14', '0'):117.62106323242188
('12', '0'):123.80360412597656
('4', '0'):175.8134765625
('9', '1'):198.79605102539062
('11', '0'):310.5213317871094
('12', '2'):339.7615966796875
('9', '2'):6104.84423828125

('16', '0'):15.572871208190918
('4', '1'):51.141788482666016
('9', '0'):83.87260437011719
('12', '1'):88.52879333496094
('11', '2'):95.77904510498047
('8', '0'):95.81456756591797
('10', '1'):113.77030944824219
('11', '1'):118.06989288330078
('14', '0'):126.9053726196289
('12', '0'):144.1445770263672
('4', '0'):208.112060546875
('9', '1'):216.19200134277344
('11', '0'):358.4930114746094
('12', '2'):366.4678649902344
('9', '2'):6170.87353515625

('16', '0'):13.592068672180176
('4', '1'):54.54220199584961
('12', '1'):92.53992462158203
('9', '0'):102.99739074707031
('8', '0'):110.6455307006836
('11', '2'):116.75062561035156
('14', '0'):130.8984375
('11', '1'):135.26551818847656
('10', '1'):138.8695831298828
('12', '0'):174.470703125
('4', '0'):223.00059509277344
('9', '1'):250.31240844726562
('11', '0'):397.6553955078125
('12', '2'):424.682861328125
('9', '2'):6231.57958984375

('16', '0'):11.559171676635742
('4', '1'):40.6406135559082
('12', '1'):69.97930908203125
('9', '0'):72.2300033569336
('8', '0'):78.36469268798828
('11', '2'):81.9439468383789
('11', '1'):91.44380187988281
('10', '1'):94.18038177490234
('14', '0'):101.24958038330078
('12', '0'):115.03833770751953
('4', '0'):151.35610961914062
('9', '1'):182.71775817871094
('11', '0'):292.3220520019531
('12', '2'):296.0281066894531
('9', '2'):6286.67919921875

('16', '0'):15.958589553833008
('4', '1'):50.66938018798828
('12', '1'):82.48771667480469
('9', '0'):92.88658142089844
('8', '0'):97.41645050048828
('11', '2'):99.80110168457031
('14', '0'):113.51538848876953
('11', '1'):117.73900604248047
('10', '1'):118.27701568603516
('12', '0'):145.49156188964844
('4', '0'):198.59957885742188
('9', '1'):219.49159240722656
('12', '2'):366.7079772949219
('11', '0'):368.81005859375
('9', '2'):6344.98486328125

('16', '0'):15.373010635375977
('4', '1'):49.3209114074707
('12', '1'):66.7193832397461
('9', '0'):83.12264251708984
('8', '0'):90.60537719726562
('11', '2'):92.44351959228516
('11', '1'):103.6606216430664
('10', '1'):105.10407257080078
('14', '0'):115.11477661132812
('12', '0'):117.34188079833984
('4', '0'):183.9643096923828
('9', '1'):215.20237731933594
('12', '2'):348.50421142578125
('11', '0'):360.66845703125
('9', '2'):6414.46240234375

('16', '0'):10.471026420593262
('4', '1'):48.961856842041016
('12', '1'):62.27188491821289
('9', '0'):80.1111831665039
('11', '2'):88.14765930175781
('8', '0'):92.14234924316406
('11', '1'):98.59503173828125
('14', '0'):108.31102752685547
('10', '1'):109.97518157958984
('12', '0'):111.86317443847656
('4', '0'):185.35585021972656
('9', '1'):201.35928344726562
('12', '2'):339.00775146484375
('11', '0'):353.75689697265625
('9', '2'):6470.09033203125

('4', '1'):40.17583084106445
('12', '1'):56.53098678588867
('9', '0'):80.41748046875
('11', '2'):81.43158721923828
('11', '1'):88.41732025146484
('8', '0'):88.78043365478516
('14', '0'):89.96653747558594
('12', '0'):101.55509185791016
('10', '1'):102.46817779541016
('4', '0'):147.3075714111328
('9', '1'):197.0319061279297
('11', '0'):291.2608642578125
('12', '2'):292.03717041015625
('15', '0'):4312.90478515625
('9', '2'):6556.67236328125

('4', '1'):50.140380859375
('12', '1'):69.52220916748047
('9', '0'):93.71300506591797
('11', '2'):98.47847747802734
('8', '0'):101.39104461669922
('14', '0'):106.4186782836914
('11', '1'):108.35253143310547
('12', '0'):119.95667266845703
('10', '1'):125.38809967041016
('4', '0'):185.28167724609375
('9', '1'):221.57565307617188
('11', '0'):359.01422119140625
('12', '2'):381.4150695800781
('15', '0'):5709.40673828125
('9', '2'):6661.21533203125

('4', '1'):73.1123046875
('12', '1'):95.6195068359375
('9', '0'):116.66860961914062
('8', '0'):131.89390563964844
('11', '2'):134.18589782714844
('14', '0'):140.14767456054688
('11', '1'):152.72169494628906
('10', '1'):159.1853790283203
('12', '0'):170.5756378173828
('4', '0'):271.594482421875
('9', '1'):297.5654602050781
('12', '2'):467.84771728515625
('11', '0'):497.29669189453125
('9', '2'):6749.626953125
('15', '0'):6883.8876953125

('4', '1'):46.277835845947266
('12', '1'):57.96955108642578
('9', '0'):86.45203399658203
('11', '1'):88.80135345458984
('11', '2'):89.19071197509766
('8', '0'):92.16029357910156
('14', '0'):94.86102294921875
('12', '0'):104.60315704345703
('10', '1'):118.33967590332031
('4', '0'):164.08685302734375
('9', '1'):198.944091796875
('11', '0'):317.93896484375
('12', '2'):336.37310791015625
('9', '2'):6845.78076171875
('15', '0'):7816.8603515625

('4', '1'):56.23797607421875
('12', '1'):69.88713073730469
('9', '0'):100.35543060302734
('14', '0'):103.50281524658203
('11', '2'):104.57669067382812
('11', '1'):104.86660766601562
('8', '0'):106.73861694335938
('12', '0'):126.62943267822266
('10', '1'):134.4212646484375
('4', '0'):199.36264038085938
('9', '1'):234.51171875
('11', '0'):395.7605285644531
('12', '2'):402.9078674316406
('9', '2'):6959.35205078125
('15', '0'):8628.927734375

('4', '1'):56.38948440551758
('12', '1'):64.07694244384766
('14', '0'):101.97176361083984
('11', '1'):102.30599975585938
('9', '0'):104.34757995605469
('11', '2'):106.93971252441406
('8', '0'):115.90034484863281
('12', '0'):125.0616683959961
('10', '1'):140.3349609375
('4', '0'):210.23243713378906
('9', '1'):241.9360809326172
('11', '0'):387.3665466308594
('12', '2'):422.72552490234375
('9', '2'):7048.8603515625
('15', '0'):9386.2734375

('4', '1'):63.86418151855469
('12', '1'):75.53099822998047
('9', '0'):107.6197280883789
('11', '1'):112.68638610839844
('11', '2'):118.46892547607422
('8', '0'):121.81058502197266
('12', '0'):125.18806457519531
('14', '0'):136.7953643798828
('10', '1'):152.30860900878906
('4', '0'):227.96548461914062
('9', '1'):262.3234558105469
('11', '0'):431.6903076171875
('12', '2'):445.488037109375
('9', '2'):7124.67724609375
('15', '0'):9974.7431640625

('4', '1'):55.745784759521484
('12', '1'):68.73643493652344
('9', '0'):95.24227905273438
('11', '2'):100.9439697265625
('8', '0'):104.08756256103516
('11', '1'):105.73101806640625
('14', '0'):120.1905288696289
('12', '0'):124.50724792480469
('10', '1'):130.26312255859375
('4', '0'):185.21217346191406
('9', '1'):218.8955535888672
('11', '0'):365.5011901855469
('12', '2'):388.3012390136719
('9', '2'):7210.087890625
('15', '0'):10593.5849609375

('4', '1'):58.43611526489258
('12', '1'):75.38224029541016
('9', '0'):92.72369384765625
('11', '1'):101.11296844482422
('8', '0'):105.66681671142578
('11', '2'):106.72163391113281
('12', '0'):119.962646484375
('14', '0'):127.15827178955078
('10', '1'):127.37673950195312
('4', '0'):193.13949584960938
('9', '1'):213.7184600830078
('11', '0'):377.47998046875
('12', '2'):408.4992980957031
('9', '2'):7293.6787109375
('15', '0'):11154.0595703125

('4', '1'):49.59475326538086
('12', '1'):66.90188598632812
('9', '0'):86.72331237792969
('11', '1'):89.9983139038086
('11', '2'):91.38335418701172
('8', '0'):92.1385726928711
('14', '0'):107.97539520263672
('12', '0'):110.45671081542969
('10', '1'):111.32046508789062
('4', '0'):160.91104125976562
('9', '1'):197.49932861328125
('11', '0'):335.37359619140625
('12', '2'):342.4800720214844
('9', '2'):7388.48486328125
('15', '0'):11678.6875

('4', '1'):61.60688781738281
('12', '1'):67.30722045898438
('11', '1'):96.6006851196289
('9', '0'):101.36173248291016
('11', '2'):104.60464477539062
('8', '0'):107.52301025390625
('12', '0'):107.89238739013672
('14', '0'):108.46390533447266
('10', '1'):131.459716796875
('4', '0'):196.10467529296875
('9', '1'):227.33892822265625
('11', '0'):385.8768310546875
('12', '2'):413.7942199707031
('9', '2'):7466.751953125
('15', '0'):12175.65625

('4', '1'):53.556785583496094
('12', '1'):56.24922180175781
('11', '1'):81.63842010498047
('9', '0'):83.11846160888672
('8', '0'):89.79879760742188
('11', '2'):91.02352142333984
('12', '0'):95.61732482910156
('14', '0'):96.74713134765625
('10', '1'):111.06814575195312
('4', '0'):180.785400390625
('9', '1'):195.54151916503906
('11', '0'):327.1019592285156
('12', '2'):377.8512878417969
('9', '2'):7551.34423828125
('15', '0'):12602.35546875

('4', '1'):54.13198471069336
('12', '1'):61.5652961730957
('11', '1'):80.99980926513672
('9', '0'):85.09029388427734
('14', '0'):92.66973114013672
('8', '0'):92.90636444091797
('11', '2'):96.86848449707031
('12', '0'):100.66588592529297
('10', '1'):113.69065856933594
('4', '0'):177.41586303710938
('9', '1'):201.94387817382812
('11', '0'):352.8276062011719
('12', '2'):384.9308166503906
('9', '2'):7613.3876953125
('15', '0'):12999.2080078125

('4', '1'):49.75950241088867
('12', '1'):51.150840759277344
('11', '1'):72.90813446044922
('9', '0'):80.95877075195312
('11', '2'):92.49053955078125
('8', '0'):92.54987335205078
('12', '0'):93.28748321533203
('14', '0'):104.94926452636719
('10', '1'):116.94923400878906
('4', '0'):156.80934143066406
('9', '1'):189.17691040039062
('11', '0'):331.2095642089844
('12', '2'):350.1257629394531
('9', '2'):7684.267578125
('15', '0'):13411.708984375

('4', '1'):47.62399673461914
('12', '1'):56.859107971191406
('9', '0'):71.89971160888672
('11', '1'):78.95423126220703
('14', '0'):83.20396423339844
('8', '0'):83.68330383300781
('11', '2'):87.67587280273438
('12', '0'):99.14112091064453
('10', '1'):105.2015151977539
('4', '0'):154.93605041503906
('9', '1'):170.6084747314453
('11', '0'):289.0580749511719
('12', '2'):309.8577575683594
('9', '2'):7758.982421875
('15', '0'):13776.583984375

('12', '1'):52.18624496459961
('4', '1'):54.742340087890625
('11', '1'):86.23680877685547
('9', '0'):89.35332489013672
('12', '0'):95.95759582519531
('8', '0'):99.24351501464844
('11', '2'):103.19409942626953
('10', '1'):114.83948516845703
('14', '0'):123.05242156982422
('4', '0'):178.34713745117188
('9', '1'):210.90695190429688
('11', '0'):340.93548583984375
('12', '2'):369.65509033203125
('9', '2'):7839.86474609375
('15', '0'):14240.6455078125

('12', '1'):56.7457389831543
('4', '1'):63.591514587402344
('11', '1'):94.60685729980469
('9', '0'):95.27835083007812
('8', '0'):101.44418334960938
('14', '0'):109.72601318359375
('12', '0'):110.0688705444336
('11', '2'):114.69628143310547
('10', '1'):132.8582305908203
('4', '0'):192.61187744140625
('9', '1'):217.6951141357422
('11', '0'):379.39044189453125
('12', '2'):421.2432556152344
('9', '2'):7910.34423828125
('15', '0'):14584.5146484375

('12', '1'):69.0304946899414
('4', '1'):77.1260757446289
('9', '0'):105.11461639404297
('11', '1'):110.17109680175781
('14', '0'):117.23076629638672
('11', '2'):120.63753509521484
('8', '0'):123.04315185546875
('12', '0'):137.70584106445312
('10', '1'):143.2215118408203
('4', '0'):246.82723999023438
('9', '1'):254.99485778808594
('11', '0'):432.33905029296875
('12', '2'):468.50225830078125
('9', '2'):7991.05078125
('15', '0'):14983.490234375

('12', '1'):65.30597686767578
('4', '1'):71.41891479492188
('11', '1'):103.62728118896484
('9', '0'):105.9442138671875
('11', '2'):114.7640151977539
('14', '0'):115.34307861328125
('8', '0'):119.51040649414062
('12', '0'):127.43457794189453
('10', '1'):134.28846740722656
('4', '0'):214.79949951171875
('9', '1'):227.89059448242188
('11', '0'):406.01092529296875
('12', '2'):410.8485107421875
('9', '2'):8058.8828125
('15', '0'):15361.7275390625

('12', '1'):52.601654052734375
('4', '1'):57.2259635925293
('9', '0'):78.32839965820312
('11', '1'):78.52745056152344
('11', '2'):86.31700134277344
('8', '0'):88.8102798461914
('12', '0'):93.81207275390625
('14', '0'):98.60768127441406
('10', '1'):105.39315795898438
('4', '0'):188.11053466796875
('9', '1'):202.3675079345703
('11', '0'):318.5777893066406
('12', '2'):354.0727233886719
('9', '2'):8141.17138671875
('15', '0'):15720.8701171875

('12', '1'):66.25851440429688
('4', '1'):68.17166137695312
('11', '1'):92.3564453125
('9', '0'):99.1221923828125
('14', '0'):102.95526123046875
('11', '2'):105.80072784423828
('8', '0'):109.15227508544922
('12', '0'):117.50250244140625
('10', '1'):128.3973388671875
('9', '1'):223.49913024902344
('4', '0'):236.2678680419922
('12', '2'):377.18121337890625
('11', '0'):402.5531005859375
('9', '2'):8198.1455078125
('15', '0'):16074.884765625

('12', '1'):50.23360824584961
('4', '1'):52.09708023071289
('11', '1'):68.823486328125
('14', '0'):73.766845703125
('9', '0'):80.06700134277344
('11', '2'):83.44496154785156
('8', '0'):85.7978515625
('12', '0'):90.84188842773438
('10', '1'):99.5581283569336
('4', '0'):168.5843048095703
('9', '1'):171.8739013671875
('11', '0'):293.40191650390625
('12', '2'):311.172119140625
('9', '2'):8273.802734375
('15', '0'):16411.796875

('4', '1'):52.21729278564453
('12', '1'):61.854209899902344
('11', '1'):76.67570495605469
('9', '0'):83.2477035522461
('14', '0'):87.30760192871094
('8', '0'):89.02042388916016
('11', '2'):92.1125259399414
('12', '0'):102.79814147949219
('10', '1'):103.47370910644531
('4', '0'):170.45883178710938
('9', '1'):181.1876983642578
('12', '2'):320.8673095703125
('11', '0'):326.0636901855469
('9', '2'):8324.6865234375
('15', '0'):16753.498046875

('12', '1'):52.236053466796875
('4', '1'):55.286781311035156
('11', '1'):77.39514923095703
('9', '0'):89.21861267089844
('14', '0'):93.2981948852539
('11', '2'):93.91342163085938
('12', '0'):96.1614761352539
('8', '0'):98.3845443725586
('10', '1'):106.1816635131836
('4', '0'):180.4405517578125
('9', '1'):197.0992889404297
('11', '0'):341.92578125
('12', '2'):345.87384033203125
('9', '2'):8409.390625
('15', '0'):17145.482421875

('12', '1'):53.44377517700195
('4', '1'):60.499610900878906
('14', '0'):80.02263641357422
('11', '1'):84.28237915039062
('9', '0'):87.11965942382812
('8', '0'):97.58175659179688
('12', '0'):99.0909423828125
('11', '2'):102.19110107421875
('10', '1'):114.24690246582031
('4', '0'):193.66539001464844
('9', '1'):206.81983947753906
('11', '0'):355.6954650878906
('12', '2'):374.2594909667969
('9', '2'):8458.9326171875
('15', '0'):17457.41796875

('12', '1'):58.09666442871094
('4', '1'):65.55034637451172
('11', '1'):82.83247375488281
('14', '0'):85.42962646484375
('9', '0'):98.85820770263672
('12', '0'):107.52590942382812
('11', '2'):107.87699127197266
('8', '0'):108.38128662109375
('10', '1'):130.57565307617188
('4', '0'):217.63160705566406
('9', '1'):227.78797912597656
('11', '0'):380.5729675292969
('12', '2'):424.3671569824219
('9', '2'):8519.8330078125
('15', '0'):17697.552734375

('12', '1'):51.52174758911133
('4', '1'):69.38465881347656
('11', '1'):84.30803680419922
('14', '0'):85.58875274658203
('9', '0'):97.9925537109375
('12', '0'):102.37370300292969
('11', '2'):109.52647399902344
('8', '0'):110.82864379882812
('10', '1'):130.18112182617188
('4', '0'):220.13504028320312
('9', '1'):227.6642608642578
('11', '0'):373.7435302734375
('12', '2'):400.8934020996094
('9', '2'):8582.5498046875
('15', '0'):17997.08203125

('12', '1'):37.36650848388672
('4', '1'):50.62502670288086
('14', '0'):65.60203552246094
('11', '1'):69.68407440185547
('9', '0'):77.26103973388672
('12', '0'):77.49752044677734
('11', '2'):86.93873596191406
('8', '0'):88.52371978759766
('10', '1'):101.33161926269531
('4', '0'):157.77499389648438
('9', '1'):191.64166259765625
('11', '0'):281.2213134765625
('12', '2'):314.45928955078125
('9', '2'):8645.66015625
('15', '0'):18364.48046875

('12', '1'):44.3734130859375
('4', '1'):60.63958740234375
('11', '1'):73.57411193847656
('14', '0'):79.88826751708984
('9', '0'):80.56022644042969
('11', '2'):85.35833740234375
('8', '0'):85.61996459960938
('12', '0'):86.22232055664062
('10', '1'):103.83002471923828
('4', '0'):187.12290954589844
('9', '1'):194.99984741210938
('11', '0'):302.6997985839844
('12', '2'):334.7544250488281
('9', '2'):8708.3310546875
('15', '0'):18678.3359375

('12', '1'):32.4887580871582
('4', '1'):52.67853927612305
('11', '1'):61.414608001708984
('12', '0'):69.9113540649414
('14', '0'):72.35440826416016
('9', '0'):74.72078704833984
('8', '0'):81.4599380493164
('11', '2'):87.74696350097656
('10', '1'):96.80389404296875
('9', '1'):162.4150390625
('4', '0'):168.47528076171875
('11', '0'):288.6520080566406
('12', '2'):295.6411437988281
('9', '2'):8761.4990234375
('15', '0'):18982.423828125

('12', '1'):38.34083938598633
('4', '1'):54.039146423339844
('11', '1'):63.04142379760742
('14', '0'):73.61487579345703
('12', '0'):76.80388641357422
('9', '0'):78.56475067138672
('8', '0'):85.41480255126953
('11', '2'):86.05255126953125
('10', '1'):103.3531265258789
('9', '1'):171.46871948242188
('4', '0'):175.53851318359375
('11', '0'):301.6761474609375
('12', '2'):324.40399169921875
('9', '2'):8814.7373046875
('15', '0'):19235.8203125

('12', '1'):59.22751235961914
('4', '1'):78.10261535644531
('11', '1'):97.26197814941406
('12', '0'):109.85440063476562
('14', '0'):110.80789184570312
('9', '0'):111.2754898071289
('8', '0'):122.15552520751953
('11', '2'):122.40528869628906
('10', '1'):145.6112518310547
('4', '0'):240.39210510253906
('9', '1'):247.39537048339844
('11', '0'):458.3139953613281
('12', '2'):459.2253723144531
('9', '2'):8886.458984375
('15', '0'):19548.515625

('12', '1'):55.911415100097656
('4', '1'):74.6595458984375
('11', '1'):81.82907104492188
('14', '0'):85.80586242675781
('9', '0'):90.80049133300781
('12', '0'):101.99390411376953
('8', '0'):102.12567138671875
('11', '2'):104.69319915771484
('10', '1'):123.49472045898438
('9', '1'):214.4252166748047
('4', '0'):230.8081512451172
('11', '0'):366.52716064453125
('12', '2'):367.28863525390625
('9', '2'):8954.27734375
('15', '0'):19854.794921875

('12', '1'):55.13227462768555
('4', '1'):71.58148193359375
('11', '1'):90.98070526123047
('12', '0'):102.79898071289062
('9', '0'):104.32992553710938
('14', '0'):106.47672271728516
('8', '0'):112.79515838623047
('11', '2'):117.1778793334961
('10', '1'):133.02256774902344
('9', '1'):219.995849609375
('4', '0'):224.74684143066406
('12', '2'):404.702880859375
('11', '0'):418.42987060546875
('9', '2'):9016.787109375
('15', '0'):20085.890625

('12', '1'):37.07666778564453
('4', '1'):55.78038787841797
('11', '1'):62.369956970214844
('12', '0'):66.46183776855469
('14', '0'):68.53040313720703
('9', '0'):73.99028778076172
('8', '0'):82.648681640625
('11', '2'):87.46141052246094
('10', '1'):100.4832763671875
('4', '0'):166.6774444580078
('9', '1'):183.69989013671875
('11', '0'):283.1855773925781
('12', '2'):309.4278564453125
('9', '2'):9058.009765625
('15', '0'):20287.841796875

('12', '1'):46.39421844482422
('11', '1'):70.99691772460938
('4', '1'):71.6269760131836
('12', '0'):80.62364959716797
('9', '0'):86.20652770996094
('14', '0'):90.61173248291016
('8', '0'):95.37769317626953
('11', '2'):96.85173797607422
('10', '1'):113.59898376464844
('9', '1'):202.9177703857422
('4', '0'):203.804931640625
('11', '0'):331.52679443359375
('12', '2'):341.479248046875
('9', '2'):9112.341796875
('15', '0'):20595.591796875

('12', '1'):53.1610221862793
('4', '1'):77.08773803710938
('11', '1'):84.3989486694336
('14', '0'):94.77333068847656
('9', '0'):97.55835723876953
('12', '0'):98.54474639892578
('11', '2'):105.79745483398438
('8', '0'):109.90740966796875
('10', '1'):129.2823486328125
('4', '0'):217.11033630371094
('9', '1'):230.5872039794922
('11', '0'):357.1428527832031
('12', '2'):390.0727844238281
('9', '2'):9163.439453125
('15', '0'):20877.501953125

('12', '1'):39.01329040527344
('4', '1'):53.54037857055664
('11', '1'):63.14122009277344
('12', '0'):72.99383544921875
('9', '0'):75.30455780029297
('14', '0'):76.2264633178711
('8', '0'):79.8074951171875
('11', '2'):81.82125854492188
('10', '1'):101.69147491455078
('4', '0'):147.46005249023438
('9', '1'):164.1882781982422
('12', '2'):276.67938232421875
('11', '0'):281.6796875
('9', '2'):9221.2724609375
('15', '0'):21154.697265625

('12', '1'):42.28057861328125
('4', '1'):65.15337371826172
('11', '1'):67.41324615478516
('14', '0'):77.8538589477539
('12', '0'):85.63487243652344
('9', '0'):87.61019134521484
('8', '0'):96.52922821044922
('11', '2'):96.69207000732422
('10', '1'):115.30862426757812
('4', '0'):188.8333282470703
('9', '1'):201.03433227539062
('11', '0'):338.7311096191406
('12', '2'):354.7591857910156
('9', '2'):9290.0
('15', '0'):21406.765625

('12', '1'):45.961421966552734
('4', '1'):68.67889404296875
('11', '1'):68.94467163085938
('14', '0'):82.213623046875
('12', '0'):90.92050170898438
('9', '0'):92.81272888183594
('8', '0'):96.85240173339844
('11', '2'):104.48064422607422
('10', '1'):122.15459442138672
('4', '0'):189.4344024658203
('9', '1'):203.98873901367188
('12', '2'):333.30657958984375
('11', '0'):336.2326354980469
('9', '2'):9348.421875
('15', '0'):21621.521484375

('12', '1'):40.289913177490234
('11', '1'):61.77880859375
('4', '1'):67.63278198242188
('12', '0'):79.05106353759766
('14', '0'):80.63160705566406
('9', '0'):85.07366180419922
('8', '0'):90.02584838867188
('11', '2'):97.16569519042969
('10', '1'):106.32221221923828
('4', '0'):177.1019744873047
('9', '1'):184.87295532226562
('11', '0'):320.9162902832031
('12', '2'):343.8589172363281
('9', '2'):9413.193359375
('15', '0'):21917.193359375

('12', '1'):39.729793548583984
('11', '1'):64.89973449707031
('4', '1'):68.99137115478516
('12', '0'):82.32794952392578
('9', '0'):88.90023040771484
('14', '0'):89.99737548828125
('8', '0'):96.59193420410156
('11', '2'):102.92759704589844
('10', '1'):116.52252960205078
('4', '0'):194.182861328125
('9', '1'):202.89466857910156
('11', '0'):325.0968322753906
('12', '2'):349.3122253417969
('9', '2'):9474.1376953125
('15', '0'):22127.150390625

('12', '1'):39.524658203125
('11', '1'):65.37023162841797
('14', '0'):66.70516204833984
('4', '1'):70.08240509033203
('12', '0'):80.22319793701172
('9', '0'):87.98017120361328
('8', '0'):102.59862518310547
('11', '2'):103.7223129272461
('10', '1'):118.76654815673828
('4', '0'):207.6103973388672
('9', '1'):209.5305633544922
('11', '0'):364.04876708984375
('12', '2'):377.1070556640625
('9', '2'):9529.90234375
('15', '0'):22373.3984375

('12', '1'):47.03644561767578
('4', '1'):71.0154037475586
('11', '1'):72.62592315673828
('14', '0'):85.3193130493164
('9', '0'):89.66427612304688
('12', '0'):92.24857330322266
('8', '0'):97.03448486328125
('11', '2'):106.74591064453125
('10', '1'):116.13377380371094
('9', '1'):198.51068115234375
('4', '0'):199.7637481689453
('12', '2'):331.939453125
('11', '0'):352.2301940917969
('9', '2'):9591.7978515625
('15', '0'):22650.35546875

('12', '1'):31.52569580078125
('4', '1'):52.9539909362793
('11', '1'):53.84150695800781
('14', '0'):57.681922912597656
('12', '0'):65.86471557617188
('9', '0'):70.55023956298828
('8', '0'):75.91228485107422
('11', '2'):80.46288299560547
('10', '1'):90.4443130493164
('9', '1'):148.2870330810547
('4', '0'):153.4049072265625
('11', '0'):257.7375793457031
('12', '2'):278.9344482421875
('9', '2'):9643.7099609375
('15', '0'):22820.328125

('12', '1'):36.06999206542969
('11', '1'):58.53865432739258
('14', '0'):62.81709671020508
('4', '1'):66.07843780517578
('12', '0'):71.59724426269531
('9', '0'):78.7927474975586
('8', '0'):84.3309097290039
('11', '2'):89.60188293457031
('10', '1'):100.57633972167969
('4', '0'):181.65518188476562
('9', '1'):184.76583862304688
('11', '0'):292.63250732421875
('12', '2'):315.9385681152344
('9', '2'):9713.521484375
('15', '0'):23084.60546875

('12', '1'):43.45397186279297
('11', '1'):65.27169799804688
('4', '1'):74.98994445800781
('14', '0'):77.46549987792969
('12', '0'):84.808349609375
('9', '0'):91.85791778564453
('8', '0'):104.70452880859375
('11', '2'):110.19205474853516
('10', '1'):122.84413146972656
('4', '0'):218.9081573486328
('9', '1'):233.74575805664062
('12', '2'):364.8030700683594
('11', '0'):375.0346984863281
('9', '2'):9779.873046875
('15', '0'):23387.75390625

('12', '1'):36.298133850097656
('11', '1'):56.820064544677734
('4', '1'):62.802242279052734
('14', '0'):73.0573959350586
('12', '0'):76.1220474243164
('9', '0'):78.24203491210938
('8', '0'):81.09181213378906
('11', '2'):95.60660552978516
('10', '1'):104.07293701171875
('4', '0'):174.34022521972656
('9', '1'):186.52403259277344
('11', '0'):294.3408508300781
('12', '2'):304.5263671875
('9', '2'):9831.0927734375
('15', '0'):23649.892578125

('12', '1'):33.58213424682617
('4', '1'):50.177669525146484
('11', '1'):52.49884796142578
('12', '0'):62.961326599121094
('14', '0'):67.15129089355469
('9', '0'):73.22260284423828
('8', '0'):73.6134033203125
